key,value
bulgaria,"[ 4.86717261e-02  1.04388855e-01 -4.27649282e-02  3.36851627e-02
  8.90073255e-02 -4.74562384e-02 -3.13141458e-02 -1.30268604e-01
  9.27470177e-02 -4.97673936e-02  3.36557860e-03 -1.84614882e-01
  1.26587316e-01 -3.85798626e-02 -1.63312718e-01 -6.49382472e-02
  1.19167930e-02  1.93288438e-02 -5.74197173e-02 -9.81288701e-02
 -4.97916564e-02 -8.48861709e-02 -4.33575213e-02  4.32770625e-02
  9.46247429e-02 -4.63877581e-02 -5.85896708e-02  2.76658367e-02
  1.19042084e-01 -9.24123153e-02  2.71491095e-04  2.53253818e-01
 -1.31302893e-01  2.78155487e-02  5.64867295e-02  4.46199328e-02
 -3.33956219e-02 -8.69112313e-02  2.80629657e-02 -2.38117427e-01
  6.88619912e-02 -2.01256294e-02 -5.75225800e-02  6.54477999e-02
 -5.30741289e-02 -3.14754583e-02  1.33019676e-02 -1.59135208e-01
  1.89370498e-01  5.33921737e-03 -8.40024557e-03  3.97151224e-02
 -2.44856370e-03 -1.37411878e-01 -3.87540236e-02 -1.32728487e-01
 -1.01015791e-01 -3.26510780e-02 -8.45974982e-02  1.30113661e-01
  5.82321510e-02 -1.93364900e-02  4.36536595e-02  1.63560286e-01
  3.89157608e-02 -1.71468612e-02 -2.05450039e-02  1.35437459e-01
 -1.30928844e-01  1.10258944e-01  2.16801167e-02 -5.86944111e-02
  1.00168951e-01  3.58356647e-02  8.28106180e-02 -3.48246396e-02
  2.57691801e-01 -1.82078153e-01  4.12972979e-02  7.43019581e-02
  1.58937097e-01 -1.52493745e-01  1.04486771e-01 -4.31668162e-02
  1.14978671e-01 -1.47440314e-01 -3.02121937e-02 -6.35476261e-02
  1.11334257e-01 -4.66789789e-02  5.54037988e-02  1.03092395e-01
 -1.18702233e-01  1.08666644e-01  6.04527406e-02 -2.10383534e-02
 -7.34642595e-02 -3.66311297e-02  1.52505832e-02  1.53984070e-01
 -4.10964787e-02  1.24179706e-01 -1.68964252e-01 -1.03503596e-02
 -9.77450460e-02 -4.32641879e-02 -9.04552490e-02  3.31223048e-02
  1.20660409e-01  1.65571719e-01  1.36217356e-01  3.18987779e-02
 -2.03671336e-01  1.30550280e-01  6.98744953e-02  3.77537906e-02
 -1.55576497e-01  1.31544992e-01 -1.91682041e-01  5.43584349e-03
  8.95482525e-02 -5.58427200e-02 -1.35412998e-03  7.83756524e-02
  5.74005721e-03 -1.35974750e-01  1.25533998e-01  7.42870048e-02
  1.92601886e-02  1.04189239e-01  8.31027329e-02 -1.45758137e-01
 -2.80108809e-01 -1.11493707e-01  4.49653342e-02 -1.27943382e-01
  1.76645443e-02 -1.01653282e-02  1.72382757e-01  6.43569455e-02
 -2.28076875e-01  1.12158038e-01 -4.58875811e-03 -6.03832901e-02
 -2.99255596e-03 -2.36510150e-02  1.38195669e-02  4.38794978e-02
 -2.18517147e-02  8.08797702e-02 -4.22253162e-02  1.20367765e-01
 -1.07741036e-01 -1.48907244e-01  1.77156433e-01  3.26624475e-02
 -7.60513218e-03  1.59558170e-02  9.08307135e-02  1.99638661e-02
 -4.76079658e-02 -5.86847067e-02 -2.72236858e-02 -3.09695546e-02
 -2.23667756e-01 -1.87889431e-02  1.72687590e-03 -2.87887789e-02
  4.23309319e-02 -1.38609052e-01 -7.46831223e-02  4.17425968e-02
 -7.72382915e-02  1.00611616e-02 -1.19008526e-01 -2.11280569e-01
  9.15829763e-02 -2.17208713e-01  1.03918314e-02  1.51697725e-01
  3.57536711e-02 -2.55751517e-02 -3.48816924e-02  8.46721381e-02
 -7.37280166e-03 -1.30247558e-04  1.64992318e-01 -2.40586121e-02
  1.55362561e-01 -1.48713604e-01  9.93902385e-02  3.23442370e-02
 -5.05820028e-02 -1.89290009e-02  7.24520767e-03 -1.13675028e-01
 -1.16527274e-01 -8.35077912e-02 -7.03311116e-02 -6.24067485e-02]"
bulgarian,"[ 0.03455069  0.16115607 -0.11355597 -0.00387528  0.0085387  -0.06405512
  0.02241668  0.01090304  0.02475283  0.08587996  0.07460611 -0.16250862
  0.250055   -0.05292254 -0.03643877 -0.04736169  0.04961254 -0.07541653
  0.08159881 -0.01885141 -0.14007042 -0.0343334  -0.17514773  0.00193023
  0.04745587 -0.05914897 -0.0242442   0.03208319  0.14164987  0.04732558
 -0.06188127  0.3679366  -0.12301623  0.10319342 -0.06940614 -0.03099302
  0.02667368 -0.13683172 -0.0299918  -0.15082078  0.07439121 -0.00989492
 -0.22224826  0.04175426  0.02393366 -0.03182106  0.01919886 -0.1185781
  0.03800561 -0.1259228   0.02039362  0.02930124  0.08434704 -0.19353613
 -0.23517808 -0.11515318 -0.14295435 -0.03983496  0.02479864  0.08692147
 -0.06412418 -0.0729834   0.02616348  0.16569352  0.18623373 -0.20841189
 -0.07598041  0.16093688 -0.1111725  -0.00498081 -0.02592205 -0.12064011
 -0.0206923  -0.21645053  0.05141589 -0.07321496  0.13195081 -0.15075265
  0.1196266  -0.03832074  0.12225971 -0.1726629   0.17434286  0.09141786
  0.24734393 -0.1964368  -0.03702644 -0.12679413 -0.0395188  -0.06674332
  0.0067977  -0.02112643 -0.12740725  0.03158345 -0.05877155 -0.07549658
  0.00323821 -0.01580617  0.00474581  0.13612446 -0.13570604  0.05845531
 -0.10597661  0.01342705 -0.0861262  -0.09373416  0.05361015  0.09127899
  0.02515202 -0.00332952  0.18598233 -0.079985   -0.03117208  0.02696441
  0.08792614  0.03239088 -0.2039497   0.05030607 -0.11954155 -0.12374161
 -0.06609083 -0.07612232 -0.05965374 -0.04519834  0.09361154 -0.1545609
  0.03391968  0.32987675  0.06199248  0.15203689  0.19854519 -0.13086697
 -0.1813489   0.03717856 -0.13366975 -0.12031255  0.10493745  0.13852228
  0.27149692  0.16734111 -0.11609856  0.10507971  0.02144405  0.04153107
 -0.01990478 -0.03444356  0.07855384 -0.03029097  0.05643729 -0.05837214
 -0.10862463  0.08583518 -0.05135859 -0.13280082  0.24609736  0.09302841
  0.07247145  0.11050145  0.06184597 -0.06469221 -0.04913032 -0.12323109
 -0.14522588  0.11230846 -0.32073894  0.05703281 -0.06505184  0.07359706
 -0.05128642 -0.11669604 -0.16878358  0.0083494  -0.00181283 -0.02433754
 -0.0184512  -0.11941928  0.06025511 -0.12776011  0.10936839  0.00166357
 -0.05978927  0.03907803  0.00982158  0.10517625  0.0246712  -0.07387763
  0.19250223 -0.12176058  0.02292817 -0.12636127  0.05928198  0.04125964
 -0.07421189  0.01501239 -0.08968289 -0.17007646 -0.00381247 -0.05853699
  0.07203897 -0.07402191]"
българия,"[ 0.11017045  0.0943032  -0.02937804  0.00622317  0.06949384 -0.06730165
 -0.10625206 -0.04250524  0.134127    0.03658443  0.04836619 -0.13019383
  0.003569    0.02967483 -0.13414498 -0.01401567  0.03769809 -0.03498787
 -0.06169336  0.0102172  -0.09963269 -0.06897369 -0.09677353  0.0278975
 -0.05848316 -0.08035255 -0.01144764 -0.03059183  0.06835197 -0.01072439
  0.01429213  0.17258626 -0.03601307  0.10222016  0.05504331  0.02164442
 -0.06330719 -0.02388794  0.04691324 -0.13700216  0.07810567  0.03699489
 -0.01136656  0.06268127 -0.04237138 -0.01101802  0.01744253 -0.05123602
 -0.04211691  0.00547169  0.02582945  0.0243327   0.03514282 -0.14580676
 -0.00511929 -0.10826208 -0.04771084  0.00528604  0.03524387 -0.00607573
  0.08546189  0.07617629  0.00744662  0.0795184   0.01300055 -0.06837529
  0.01521006  0.02504807 -0.06127388  0.03966027  0.0482603  -0.0444994
  0.00934949  0.00400849  0.06764496 -0.03107883  0.11899979 -0.15504524
  0.04409862 -0.08528733  0.0579575  -0.14862143  0.08111975  0.00748009
  0.00856802 -0.04752151  0.01809982 -0.0300066   0.03719317 -0.11371454
  0.04126904 -0.00231648 -0.07847003  0.08039268  0.01521498 -0.06413193
 -0.08138736 -0.02674333 -0.00256213  0.10060731 -0.00354587 -0.03023941
 -0.10733912 -0.09143581  0.01285724 -0.08279581 -0.03136415  0.09584618
  0.00228209 -0.07984712  0.18156661  0.0202847  -0.0347185   0.09806278
  0.03791124  0.10625594 -0.0366554  -0.0214802  -0.02690729 -0.11269932
  0.09564862  0.02136981  0.02085179  0.07115075  0.11395311 -0.0794118
 -0.04322544  0.07097992 -0.01358741  0.09584159  0.05057866 -0.1355739
 -0.1848023  -0.01892787 -0.07916318 -0.04860653 -0.00320927 -0.03035722
  0.19907042  0.03870606 -0.07172639  0.00962852 -0.00575023  0.00724345
  0.09400419  0.01660611  0.11685041  0.05059191  0.04701098  0.07011297
 -0.07716008  0.02460266 -0.09954254 -0.17533079  0.05144466  0.06743623
  0.04429213  0.01716412  0.00732758  0.01253441 -0.06516474  0.06636056
 -0.05216691  0.08720758 -0.20235765  0.02886559 -0.10208112  0.09059992
 -0.02380475 -0.09873284 -0.04406794  0.10356969 -0.01609501  0.06420643
 -0.04416163 -0.12911753  0.04734833 -0.14640632  0.03923961 -0.00924842
 -0.0051047   0.00546357 -0.04634     0.06051333  0.05365435 -0.03398667
  0.21430118 -0.04699619 -0.01454889 -0.14996478 -0.02348503 -0.06580099
 -0.09833767  0.00129977  0.02959126 -0.12065358 -0.03556756 -0.05597494
  0.01757373 -0.00346346]"
romanized,"[ 8.37853551e-02  1.12398937e-01 -5.86014055e-02  9.79464594e-03
  5.97743876e-02 -6.92364499e-02 -1.15561321e-01 -1.99318528e-02
  1.06355093e-01  3.45466956e-02  4.06758040e-02 -1.40831590e-01
  1.81080271e-02  6.28957972e-02 -1.28219411e-01 -1.81599911e-02
  1.51215466e-02 -5.26760221e-02 -6.78838715e-02  1.19411657e-02
 -8.05869102e-02 -7.91506395e-02 -1.01139821e-01  5.70870005e-02
 -7.58386850e-02 -8.86446089e-02 -1.61621341e-04 -4.16269898e-02
  7.85373300e-02 -6.92395587e-03  9.39687807e-03  1.35642126e-01
 -3.26542556e-02  1.35714248e-01  1.84659883e-02 -5.53403376e-03
 -7.48559982e-02 -5.82044106e-03  2.18906682e-02 -1.20849095e-01
  7.24570602e-02  5.46364747e-02  8.69182684e-03  5.15470393e-02
 -3.94680016e-02  1.05054881e-02  1.89791340e-02 -5.51533327e-02
 -5.14472649e-02  2.08270475e-02  5.42895868e-02  1.82979889e-02
  8.70347954e-03 -1.42129123e-01  2.13320591e-02 -1.33881778e-01
 -5.49194664e-02 -2.57663727e-02  4.69481982e-02  9.55565181e-03
  7.35642612e-02  5.84994517e-02  1.50753465e-03  8.95407423e-02
  4.06779759e-02 -5.56767210e-02  1.10122133e-02  3.74383219e-02
 -7.07159191e-02  5.10287397e-02  3.41109671e-02 -5.68793677e-02
  2.84948442e-02  1.57686714e-02  4.91988063e-02 -9.98327695e-03
  1.55935228e-01 -1.15519002e-01  4.76600304e-02 -7.37840757e-02
  1.82015672e-02 -1.37686968e-01  7.95273706e-02  3.87431122e-02
  3.03398408e-02 -6.96510449e-02  6.67396467e-03 -2.46089771e-02
  3.16281207e-02 -8.04462060e-02  2.56236270e-02  1.83213372e-02
 -7.73981884e-02  7.85409883e-02  3.85153182e-02 -6.53468147e-02
 -8.72725695e-02 -2.57894732e-02 -1.66242067e-02  9.72677097e-02
 -2.91936584e-02 -2.37148460e-02 -1.24775372e-01 -9.74583924e-02
 -1.83881726e-02 -1.07236803e-01 -7.12827519e-02  9.81628746e-02
 -2.54246499e-02 -4.91390005e-02  1.72781646e-01  3.76069844e-02
 -5.64256757e-02  7.78088495e-02  2.31740363e-02  9.30172428e-02
 -4.21627201e-02 -4.34886366e-02 -1.16821611e-02 -9.24402177e-02
  9.18540135e-02  2.46837456e-02  1.10727055e-02  8.92156586e-02
  7.47041851e-02 -5.86697683e-02 -1.71498135e-02  6.50087222e-02
 -4.11758386e-02  1.75725594e-01  3.33822556e-02 -1.24510147e-01
 -1.64160267e-01 -9.33318771e-03 -7.38506243e-02 -3.72050777e-02
  8.54495447e-03 -7.91531615e-03  1.94594890e-01  5.29398695e-02
 -9.31234509e-02  1.62818674e-02 -1.99296400e-02 -1.02797365e-02
  9.41774994e-02 -1.57759767e-02  8.51513669e-02  6.04251027e-02
  4.37682159e-02  9.74575877e-02 -7.36378580e-02  1.64867695e-02
 -7.92523772e-02 -1.59287184e-01  6.65978491e-02  5.68222851e-02
  1.67885423e-02  6.01416491e-02  2.92356648e-02 -2.04060078e-02
 -7.03451857e-02  7.40881264e-02 -7.32591152e-02  6.53329790e-02
 -2.25658640e-01  3.26952673e-02 -8.03692192e-02  7.49807879e-02
 -4.29948792e-03 -9.66785327e-02 -3.99500020e-02  1.34390011e-01
 -8.17543361e-04  6.49833158e-02 -3.42535563e-02 -1.05387174e-01
  5.39936721e-02 -1.49466664e-01  5.17905653e-02 -1.22006387e-02
  1.40819396e-03  8.89235735e-03 -1.86425354e-02  4.96789217e-02
  2.70813145e-02 -3.09150461e-02  2.13274792e-01 -3.77607867e-02
 -1.04955425e-02 -1.65507406e-01 -1.59795936e-02 -6.00270405e-02
 -1.06910475e-01  7.77929416e-03  6.84652105e-02 -1.11737110e-01
 -4.98312479e-03 -4.24147137e-02  5.59768733e-03  1.22730853e-02]"
balgariya,"[ 0.09333344  0.0635426  -0.07793678  0.07328153  0.06018659 -0.02494588
 -0.1793314   0.01127742  0.1987372  -0.09527188  0.09917203 -0.01933126
 -0.02112619 -0.01368455 -0.058091    0.05198339  0.08879764 -0.02267195
 -0.05650983 -0.1843284  -0.00933295 -0.0291554  -0.14606588  0.03434878
 -0.02327424 -0.06403254  0.0345331  -0.03834637  0.08689633  0.01152096
  0.00849411  0.20511277 -0.03799941  0.08298994  0.13103037 -0.02632472
 -0.13923857 -0.0211613   0.0175855  -0.22443427  0.09372564  0.02947632
  0.09751748  0.1139178  -0.03118874 -0.05503011 -0.04994984 -0.01033713
 -0.05848029  0.02030238  0.01146292  0.04189017  0.0007046  -0.16102901
 -0.04466838 -0.12523034 -0.05611705  0.05259846 -0.05084582  0.08786262
  0.0998986   0.08042165 -0.08576427  0.11691102 -0.01553569 -0.06394458
  0.05170653 -0.05790713 -0.10407112  0.06448691  0.08924863 -0.08210158
  0.06747917  0.04336888  0.06812529 -0.0686872   0.19296621 -0.22236708
 -0.08607515 -0.08606939  0.08096243 -0.11174512  0.11190017  0.03097347
 -0.00109386 -0.11316495 -0.02868347  0.00040599  0.07768095 -0.12778193
 -0.05260926  0.03441456 -0.04688798  0.05360881  0.00951219 -0.05386132
 -0.16798705 -0.0614584   0.05070864  0.04992724 -0.13129592 -0.10924695
 -0.15016012 -0.08785813 -0.00653884 -0.11203215 -0.21972351  0.25867945
  0.07529419 -0.05606909  0.2656404  -0.06592175 -0.0323603   0.10844984
  0.01007466  0.08912034 -0.00364555 -0.1384722  -0.01697125 -0.11775443
  0.11722308  0.02535184 -0.05877809  0.03655972  0.11051671 -0.08385011
 -0.1386876   0.11372254 -0.08252726  0.15730113  0.07393111 -0.1774279
 -0.12433448  0.02233355 -0.07144306 -0.0196138   0.05744845 -0.01835521
  0.2179805   0.10150458 -0.15239014  0.06000013 -0.03723336  0.04865886
  0.13744605 -0.01459976  0.08898342  0.13905542 -0.01470112  0.11180019
 -0.18953232  0.09634078 -0.02661131 -0.20753142  0.09072904  0.08176131
  0.08471376  0.09775764  0.04557207  0.14903285 -0.07701015  0.12792818
 -0.07154286  0.1309394  -0.19002958 -0.06328381 -0.07812157 -0.0169941
  0.01844373 -0.02340441  0.0589042   0.09230673 -0.07523916 -0.08489227
  0.00873622 -0.04904931 -0.08951464 -0.08615059  0.13752168 -0.03561658
  0.03531634  0.06217629 -0.12295952  0.05312629  0.03418985 -0.07541126
  0.23216848 -0.01245634  0.01112227 -0.28740075  0.1172236  -0.00786838
 -0.06105657 -0.02495447  0.05467608 -0.02763524  0.11788485 -0.05090175
  0.08250375 -0.0097216 ]"
officially,"[-5.75330891e-02  1.29280999e-01 -8.72458331e-03 -3.91355008e-02
 -1.42205749e-02 -9.63382795e-02 -2.11597830e-01 -1.80090349e-02
  1.30000249e-01 -3.81597541e-02  2.59661470e-02 -1.24610523e-02
  6.09283103e-03  2.18279660e-02 -3.21033932e-02  2.05598883e-02
  8.31773058e-02 -6.53431788e-02 -3.53707932e-02  1.19374700e-01
 -3.92990299e-02  5.35644703e-02  3.11475992e-02  5.44846356e-02
 -6.18748628e-02 -1.29366204e-01 -2.84985956e-02 -7.22101480e-02
  8.46833140e-02 -9.51257348e-02 -5.10708019e-02  1.53084785e-01
  7.85573199e-03 -3.86000238e-02  5.87872751e-02  4.00127098e-02
  1.95376575e-02 -5.32464758e-02 -2.42375452e-02 -7.23652542e-02
  1.77117690e-01  2.88381297e-02 -8.91380757e-02  4.79050428e-02
  4.00299020e-02  1.94705546e-01 -3.13397646e-02 -5.85238896e-02
 -7.15234056e-02 -4.70832437e-02  7.26105794e-02  1.00990830e-04
 -1.52590116e-02 -8.67893994e-02  1.06817842e-01 -2.12128274e-03
 -1.25928357e-01  2.27738317e-04  5.45331724e-02  2.60608247e-03
  1.78985880e-03  6.14809133e-02 -3.06097567e-02  5.77405542e-02
  2.66674645e-02 -2.16854289e-02  3.45469415e-02 -1.13453642e-02
  2.86631454e-02 -7.05204308e-02  6.03795946e-02 -6.89413846e-02
  5.40192761e-02  1.72308341e-04  3.13363560e-02  5.93256066e-03
  8.67520869e-02 -8.24887976e-02  5.25866374e-02  2.30441545e-03
 -2.90189646e-02 -3.91753092e-02  2.58662533e-02 -1.92556605e-02
 -6.66040182e-02 -1.15326427e-01 -1.21687338e-01 -2.30129343e-02
  1.11552380e-01 -1.37561172e-01  2.42407173e-02  2.90017109e-02
 -4.26219702e-02  1.67204767e-01  3.60479616e-02 -1.21125728e-01
 -5.90730347e-02 -6.36445582e-02 -3.55861783e-02  2.53627375e-02
  9.29037780e-02  9.32950992e-03 -7.71580683e-03 -1.06293723e-01
  2.18801536e-02  6.84301630e-02  1.57580208e-02 -2.72932015e-02
 -3.76459360e-02  1.68190762e-01  7.95568675e-02 -7.68173486e-03
 -2.49267537e-02  1.61242008e-01  5.70958592e-02 -6.50229678e-02
 -1.00274503e-01 -5.80764487e-02 -1.08484194e-01 -1.26759857e-01
  1.54722899e-01 -2.20805425e-02  7.38783879e-03  1.82725061e-02
  2.50362307e-02 -6.67980611e-02 -3.43321078e-02  4.59676608e-02
 -6.98725656e-02  1.27920970e-01  3.72126093e-03 -1.10227220e-01
 -2.04836234e-01 -4.29925583e-02  1.41425813e-02 -2.23221281e-03
  2.18512397e-02  2.48164572e-02  9.08204243e-02  6.39608726e-02
 -2.34387480e-02  5.90235926e-02 -3.99552751e-03  1.82421077e-02
  1.27491891e-01 -3.68478447e-02 -3.56042907e-02  6.68637156e-02
 -3.75704169e-02  6.97905421e-02 -1.16570741e-01 -2.47704866e-03
 -4.58164364e-02 -9.78273898e-02  3.11932731e-02 -6.18986413e-02
  5.47807338e-03 -2.47206241e-02 -7.52256513e-02 -1.07198185e-03
  2.59393528e-02 -9.62804351e-03 -7.50498921e-02  9.63341221e-02
 -9.33962315e-02  1.20762400e-01 -4.78391955e-03  1.71250093e-03
 -3.44577841e-02 -1.09840512e-01 -5.68966791e-02  8.41320604e-02
 -6.89381212e-02  1.21473320e-01  1.74500570e-02 -5.53285703e-02
 -2.73604179e-03 -1.26653835e-01  1.01083606e-01  8.92884582e-02
  6.15964122e-02  2.41677091e-02 -6.45476356e-02 -4.86461353e-03
  6.58662245e-02 -1.05708413e-01  1.29883632e-01 -1.02168843e-01
 -4.85619195e-02 -1.38720647e-01  4.34026448e-03  2.17180680e-02
 -1.68874040e-02 -2.94701476e-02 -7.60111064e-02 -1.15170896e-01
 -8.29546340e-03 -4.91420962e-02  3.14441733e-02  6.88965321e-02]"
the,"[ 0.06732599  0.10780694 -0.09474008  0.07657082  0.11497046  0.08834851
  0.15561166 -0.08338675 -0.21745561  0.14589772 -0.07209508 -0.3488093
  0.19391023 -0.13288695 -0.12231851 -0.3422081   0.09120361  0.17385337
  0.10040312 -0.20324321 -0.08220424 -0.10258292 -0.24771322  0.0163003
  0.19510178  0.0201203   0.05555898  0.2083439   0.00676513  0.05853975
  0.13533291  0.37995812 -0.25031933  0.26931357 -0.0684741  -0.09430476
  0.04852948 -0.0626647  -0.06213497 -0.06441059 -0.0134341  -0.17487033
 -0.06365571  0.13960955  0.0100725  -0.28477457  0.12404153 -0.14771396
  0.5070056  -0.20026413  0.1142361   0.10677567 -0.0560342  -0.05493196
 -0.33049798 -0.02559804 -0.15082915  0.01658815 -0.22934633  0.21185045
 -0.059788   -0.15800472  0.19826262  0.17692916 -0.15902758 -0.12438685
 -0.03833974  0.21554306 -0.13481769  0.03485512 -0.05371773 -0.19057386
 -0.05335537 -0.18532722  0.04896457 -0.17506419  0.3562055  -0.15586756
  0.05888786  0.08157017  0.35940313 -0.12110638  0.2967451  -0.09119066
  0.33866853 -0.20321874 -0.05684983 -0.18374382  0.15931883  0.23080665
  0.07824061  0.08286273 -0.25083104 -0.15230222  0.03068631  0.1800358
  0.18119198 -0.05761046  0.08104823  0.05643222 -0.22901309  0.30838242
 -0.17493178  0.12331892 -0.2671046  -0.0921293  -0.10648155  0.01621836
  0.120526    0.07489754  0.19451651 -0.15239261 -0.43900824 -0.00543437
 -0.05202883  0.05630398 -0.30803367  0.34934586 -0.31313914  0.0315373
 -0.04085516 -0.10998309 -0.03290404  0.05331619 -0.02298474 -0.15538701
  0.18253244  0.30120355  0.02762652 -0.02251625  0.1053627  -0.12905324
 -0.09986434 -0.08720265  0.10090376 -0.32688487  0.17730428  0.10678894
  0.04362352 -0.05227105 -0.11325639  0.14608605  0.13850003 -0.14368014
 -0.40840572 -0.07929912  0.00339659 -0.0207083   0.0512602  -0.04039535
 -0.05424855  0.20951886 -0.10522035 -0.04003244  0.22844705  0.08267785
 -0.18213607  0.07283938  0.23315835  0.03095622  0.01657677 -0.30590096
  0.05561571 -0.13895307 -0.26427624 -0.1841762   0.00871316  0.07668704
  0.00415393 -0.00323097 -0.12488556 -0.10234466  0.04116074  0.0055271
 -0.18810451 -0.06469736  0.03158253 -0.14411975 -0.08502233  0.25888446
 -0.2166797  -0.0426634   0.1730027   0.1582772  -0.12083583 -0.04535972
  0.02704646  0.08031146  0.28765842 -0.1672327   0.16242664  0.27362582
  0.03966662  0.09116484 -0.18396772 -0.16615891 -0.10389105 -0.22099471
 -0.23868611 -0.24836797]"
republic,"[ 0.1738459   0.09300555  0.04691811 -0.07844023  0.04768908  0.01969731
 -0.03925209  0.01272012  0.13976695  0.03503047 -0.08931398 -0.03606263
  0.04621446  0.04462526 -0.18536535 -0.09508397  0.00608941  0.01801221
 -0.03510173 -0.00936472 -0.06084879 -0.06061003 -0.0568481  -0.00391583
  0.03978455  0.00158756 -0.04787416  0.0195323  -0.05590087 -0.07763237
 -0.05875832 -0.00076819 -0.12768884  0.00199263 -0.03496766 -0.04344525
 -0.03506965  0.04011364  0.01214601 -0.2381513   0.00081715  0.05803518
 -0.0645747   0.07343026 -0.07165369 -0.14445394  0.00701578  0.03854046
  0.13462944  0.06473918  0.01851083 -0.01550768 -0.08044647 -0.10866975
  0.00153392 -0.13036953  0.01398042 -0.04785169  0.02742869  0.05451644
  0.01379563  0.06007146 -0.03033086  0.15186249  0.00374366  0.00194671
  0.03962053  0.0598527  -0.12479475  0.07158327 -0.01822102  0.02014581
 -0.14673688  0.08054914  0.03701435  0.00703128  0.0896324  -0.05693021
  0.07880625 -0.09630926  0.02283923 -0.02066772  0.04821807  0.03613386
  0.04514499  0.03454107  0.08836026 -0.04151831 -0.00328305 -0.02075454
  0.06532156  0.07206938 -0.20862621  0.0310191  -0.03594365 -0.02895003
 -0.01897098 -0.0905193   0.11484832  0.12987931 -0.13409935  0.01623709
 -0.09869218  0.07963394 -0.02810749 -0.00233956 -0.04415535  0.13623787
  0.02834474 -0.07915678  0.00806733  0.05636926 -0.20945632  0.01835469
 -0.00628525  0.1734091   0.06690664 -0.00625124  0.02545463  0.00456675
 -0.01415089  0.11825281  0.01136846  0.07976485  0.07810133  0.0346158
  0.0247681   0.1137467  -0.05347051  0.10523257  0.10220197 -0.07737745
 -0.2231539   0.1000768  -0.0873223   0.01698116 -0.06944243  0.10042312
  0.11364116  0.02031458 -0.06682316  0.01902966 -0.03760729  0.03707041
  0.0444543   0.01731442  0.14779434 -0.06152699  0.09924922 -0.07367207
  0.00702435  0.02534589 -0.08664257 -0.23374122  0.03261894  0.03027847
  0.11931015  0.01441538  0.0104052   0.05531076 -0.07990713 -0.02475343
  0.00448539  0.04974756 -0.16349843 -0.06746729  0.02021225  0.03787448
 -0.02636128 -0.0440127   0.01080463  0.07596426 -0.02866958 -0.14511481
  0.07001799 -0.10202456  0.06626274 -0.12610699  0.04383053  0.01188141
  0.08616242  0.06066233 -0.03016887 -0.01834672 -0.03420279  0.144427
  0.15910381 -0.04859263  0.05735852 -0.04848273  0.01379202 -0.08061117
 -0.11045204  0.03453267  0.02591647 -0.08936765  0.01721931 -0.12682727
 -0.12562004  0.00654113]"
of,"[-0.0267613   0.06672972 -0.07214747  0.05428988  0.05457512  0.03221489
  0.04564512 -0.15518002 -0.04916743  0.00411982  0.02699107 -0.24365197
  0.07300054 -0.14956896 -0.15647    -0.14634065  0.03884665 -0.03649151
  0.00818099 -0.15744719 -0.03916512 -0.11158518 -0.12669492  0.0019851
  0.16995217 -0.00389656 -0.0043707   0.06298659  0.09187706  0.04295129
  0.09445228  0.36939862 -0.17301257  0.1425082   0.0259904  -0.0649584
 -0.01637931 -0.11986881 -0.04424705 -0.13126557 -0.09971717 -0.08035071
  0.05180726  0.08392977 -0.0673377  -0.17704251  0.0823682  -0.13620515
  0.27363196 -0.1141897   0.019108    0.08837634 -0.04813135 -0.13195285
 -0.19857673 -0.10538587 -0.04165888 -0.03783556 -0.05967278  0.15097113
 -0.05578532 -0.13892624  0.13079944  0.16592854 -0.03930739 -0.00699658
 -0.15198147  0.15454721 -0.14725015  0.02894086 -0.0934332  -0.08804002
 -0.00255075 -0.04630543  0.06898566 -0.10531332  0.29345223 -0.15739597
  0.07530885  0.05276627  0.24497938 -0.17796303  0.2433156  -0.08151938
  0.20512706 -0.07589213 -0.08808406 -0.08290172  0.10756837  0.12115134
 -0.00734525  0.13907702 -0.16689199  0.00089132  0.05594798  0.06921651
  0.04748251  0.03453901  0.08304008  0.14092825 -0.17308597  0.18683438
 -0.19547136  0.04456967 -0.1876473  -0.12881659 -0.16412202  0.02767931
  0.0988378   0.12057693  0.12586218 -0.01507179 -0.3254006   0.08049122
 -0.06196929  0.06190963 -0.23454279  0.25450078 -0.28960416 -0.02792978
  0.02680455 -0.01237899 -0.06430899  0.04176199  0.0162373  -0.09730957
  0.13629225  0.12111361  0.02819697 -0.00488546  0.13397223 -0.10452837
 -0.1478376  -0.05031202  0.0638945  -0.22084002  0.03503541  0.11931448
  0.10739705  0.05586836 -0.17675865  0.10634785  0.03877829 -0.01795663
 -0.27446288  0.0150491   0.04882818  0.04831775 -0.01049376  0.00273065
  0.01264141  0.18589458 -0.03557347 -0.0809142   0.14802618  0.09686912
 -0.08393891 -0.0049522   0.1811446  -0.00808527  0.02906409 -0.1458989
 -0.00720587 -0.19942574 -0.23178878 -0.00309711 -0.02826715  0.00690807
  0.05911436 -0.09190451 -0.14643845  0.04238369  0.01556817 -0.03028869
 -0.1280887  -0.13564374 -0.00477713 -0.20116587 -0.03285587  0.1466891
 -0.07200019 -0.06763991  0.01914943  0.04448043  0.01014213 -0.01058049
  0.07457981  0.07982717  0.20581502 -0.21107051  0.13645768  0.14991115
 -0.03996104  0.03435063 -0.09872324 -0.14821759 -0.07625555 -0.17533408
 -0.1635887  -0.21931203]"
