key,value
albert,"[-9.36761945e-02  5.95573336e-02 -2.05756143e-01 -2.75387198e-01
  2.82528192e-01 -1.11952452e-02  1.14117548e-01 -1.99633732e-01
 -1.87755004e-01 -2.30004243e-03 -2.06526201e-02 -9.81119499e-02
  3.37187797e-02 -2.86124349e-01 -1.03135616e-01 -2.71015346e-01
 -1.94074169e-01  3.24172378e-01  9.31891873e-02 -2.67963558e-01
  5.17053306e-02  1.43127581e-02 -6.56010583e-02  7.81506896e-02
  9.64253582e-03  7.82088935e-02  1.86335832e-01 -2.30141714e-01
  2.01313406e-01  6.10193871e-02  1.50619075e-01 -1.06307022e-01
  2.22611412e-01  1.38630435e-01  2.48083502e-01  6.69227093e-02
  3.33024353e-01 -1.90714270e-01 -2.42960036e-01 -1.42141804e-01
  2.35711887e-01 -2.16841385e-01 -2.46525526e-01 -1.84636518e-01
  4.79515418e-02  2.51987249e-01 -1.68504611e-01  2.03335866e-01
  1.75604656e-01 -1.01148225e-02  7.84050003e-02 -1.06238790e-01
  2.79417574e-01  3.08929402e-02  3.29841301e-02  1.66787386e-01
 -2.41815403e-01 -1.69761330e-02 -3.70075181e-02 -1.61472738e-01
 -1.50037222e-02 -5.87786399e-02  8.17900822e-02  6.51555583e-02
  2.50509921e-02  1.60901025e-01 -5.90839125e-02 -2.60079473e-01
  1.82962045e-02 -1.33208424e-01  2.50229686e-01  3.14465500e-02
  7.83398096e-03  1.41750360e-02  1.94577083e-01  2.76484013e-01
  3.89965475e-01  1.72715515e-01  5.27073070e-02 -2.59467840e-01
 -1.67696014e-01  1.76244617e-01  1.95620522e-01  1.00167856e-01
  4.17237394e-02 -2.63518333e-01 -2.79599667e-01  7.96984881e-02
  3.80357504e-01 -1.08007550e-01 -8.01418275e-02  1.43808886e-01
 -3.13216969e-02  1.03933901e-01  9.99011565e-03 -2.36848667e-01
  9.25770849e-02  2.70027444e-02 -5.83057739e-02 -9.26498687e-05
  1.09299533e-02  2.90862210e-02 -1.09225944e-01  4.28912155e-02
 -2.05282226e-01 -2.84206301e-01 -1.11339815e-01 -3.08965594e-01
 -8.97793174e-02 -1.98924690e-01 -1.51227131e-01  4.98806350e-02
 -2.71293968e-01  3.46217155e-01 -3.41572970e-01  7.52099976e-02
 -3.34989518e-01 -1.83054566e-01  9.79786664e-02  2.04780027e-01
  9.36803445e-02 -2.97005862e-01 -2.77937055e-01 -2.53331184e-01
 -2.33080611e-01  3.13163221e-01  8.86008367e-02  2.21774474e-01
 -7.52784312e-02  4.20049801e-02 -1.45300597e-01  2.24570874e-02
 -1.36064351e-01  4.39206176e-02 -8.21705759e-02 -2.86046565e-01
 -2.42758229e-01 -2.48729378e-01 -3.67475390e-01  1.85334519e-01
  2.48298258e-01  5.32396547e-02  3.27418059e-01  2.06452981e-03
 -8.19850434e-03 -2.33404905e-01 -1.72106680e-02  2.43216187e-01
 -1.02358453e-01 -1.08470924e-01 -9.02720019e-02  2.64121071e-02
 -2.47864291e-01 -2.32263938e-01 -1.47237331e-01 -1.15952112e-01
 -1.64503232e-02  1.24590158e-01 -1.46282703e-01  1.54848009e-01
  9.37926620e-02  2.77778149e-01 -7.43942857e-02  3.92283350e-01
 -1.78830791e-02 -1.63776591e-01 -3.98251750e-02 -2.33547222e-02
  1.34374583e-02 -8.16278905e-02 -1.26967683e-01 -6.28889948e-02
 -1.31940380e-01  1.71127561e-02  2.70796567e-02 -2.29937043e-02
  3.70711565e-01 -2.20574468e-01 -2.78817177e-01  6.59135543e-03
 -2.60289103e-01  4.68391962e-02  4.98790331e-02  9.35831107e-03
 -3.05776950e-02 -3.85467947e-01  1.81990400e-01  3.14918220e-01
  3.80905628e-01  1.65575936e-01  9.14016590e-02  3.09454054e-01
  4.39298153e-01 -2.18210235e-01  5.61583973e-02  9.65535864e-02
 -3.26275751e-02  3.92790705e-01  9.92018506e-02  1.69033214e-01]"
of,"[-0.2875702   0.3198438   0.13716096 -0.19518799  0.36095157  0.02601426
  0.13797581 -0.1509354  -0.25925484 -0.2302179   0.0530965   0.01998353
 -0.22261602 -0.1935863  -0.0007228  -0.3694607   0.19908184  0.12270589
  0.17552766 -0.35083437 -0.07329781 -0.08441526 -0.02553435 -0.0038502
 -0.29219717 -0.3515819   0.16140835 -0.12002809  0.30421007 -0.04364498
  0.05755137 -0.20907062  0.29081747  0.16013345  0.29151475 -0.03204982
  0.43880245  0.01040765 -0.15396617 -0.16936404 -0.09584285  0.15222055
 -0.17721613 -0.10046385  0.14295164  0.24159613 -0.24495366  0.07113688
  0.3840106   0.17912236  0.25809956 -0.116138   -0.09922714 -0.05024587
  0.09783667  0.41471654 -0.35661188  0.14040615  0.20803465  0.03261594
 -0.02998691 -0.19372404  0.13668597  0.31814787  0.1734137   0.306371
 -0.31591895 -0.38148296  0.13956462 -0.05855628  0.26541433  0.09218876
 -0.05264518  0.0328334   0.35204375  0.3228899   0.21090642  0.3370033
 -0.11092601 -0.2552332  -0.13224688  0.23983653  0.19666603  0.05550059
 -0.19316994  0.0292953  -0.287916    0.00726708  0.17176062 -0.0409691
 -0.33867085  0.25611594 -0.00675434 -0.14223552  0.1463868  -0.24158117
  0.2644757  -0.14941768 -0.02865917 -0.01567945  0.06102003  0.34399864
 -0.5244935  -0.21640208 -0.24867286 -0.4405639   0.06714903 -0.13496406
 -0.11428455 -0.13911296  0.14131863  0.10839176 -0.1709241   0.25943542
 -0.3287098   0.1047738  -0.16506433  0.04496715  0.32294643  0.25927553
 -0.14752677 -0.1427576  -0.03898944 -0.14233886 -0.32761773  0.42779675
 -0.07673949  0.16072294 -0.3961163  -0.17915545 -0.32134455  0.08498672
 -0.1297709  -0.09007451 -0.18374716 -0.10448367 -0.30922598 -0.20471096
 -0.43722695  0.13025452  0.4390221   0.0650834   0.48580506  0.10685521
  0.09173735 -0.39470664  0.02166781  0.29879236 -0.04019926  0.12276652
  0.16466787  0.07761601 -0.09082875  0.01338508 -0.10627459 -0.23745371
  0.00581757  0.19720204 -0.01054086  0.14578241  0.22677621  0.43683058
 -0.02700805  0.42792904 -0.21590342 -0.4208267  -0.3481269  -0.18987815
  0.05373216 -0.2969311  -0.21680747  0.2265883  -0.10605375 -0.09923369
  0.12490854 -0.11322919  0.441545    0.13722284 -0.36577892 -0.1039215
 -0.3627333   0.03277086 -0.10979925  0.2620457  -0.1264456  -0.3820585
  0.16552573  0.31100687  0.3964683  -0.05887987  0.31141788  0.3225529
  0.18591274 -0.26178104  0.26064023 -0.00171986  0.05267784  0.2743812
  0.02644188  0.04979471]"
prussia,"[-7.55480751e-02 -1.75752491e-01 -1.36001572e-01  5.16393892e-02
  1.81648150e-01 -1.94145620e-01  1.17705800e-01  4.56702858e-02
 -2.00454384e-01  3.74167264e-02  3.91461998e-02  1.61337689e-01
 -8.10451582e-02  2.99988627e-01 -7.56731555e-02 -2.60629296e-01
 -1.18877240e-01  1.51271448e-01  1.90890729e-01 -9.82400104e-02
 -1.47639424e-01 -1.41428495e-02 -1.69026703e-01  1.17642909e-01
 -8.52313563e-02  4.96548526e-02  6.92439079e-02 -1.63739219e-01
 -9.12935436e-02  7.56202117e-02  1.78793743e-01 -4.30946536e-02
 -1.78908333e-02 -5.35379909e-02  1.07005887e-01 -4.40800004e-03
  2.48889089e-01 -2.89102763e-01  8.25791508e-02  2.34523982e-01
  1.29803047e-02 -1.55283883e-02  1.28326073e-01  4.52941395e-02
 -6.52322546e-02 -2.38725054e-03  6.63298965e-02 -1.06082581e-01
 -7.87428021e-03 -9.12740976e-02  8.34531486e-02 -8.94671679e-02
 -4.87056590e-04 -1.53117962e-02 -2.39797518e-01  1.99019372e-01
 -2.56738991e-01  1.03707485e-01  2.57336758e-02 -1.33908659e-01
 -8.79755523e-03 -1.59561932e-01 -5.48983440e-02  2.03655630e-01
 -1.05219610e-01  2.87903339e-01 -1.88333333e-01 -1.25229001e-01
 -1.10600293e-01 -2.52000272e-01  1.82384387e-01  9.65388343e-02
  2.27650627e-02  8.68774578e-02 -3.57978418e-02  2.30119288e-01
  4.27594334e-02  1.34688675e-01 -4.40411968e-03 -4.09350805e-02
 -2.25183880e-03  3.96074988e-02  1.53816208e-01  8.26259777e-02
 -2.67249018e-01 -7.91225117e-03 -9.54694301e-02  7.07325265e-02
  3.63560081e-01  3.17679234e-02 -1.70256540e-01  1.09868631e-01
 -1.99128047e-01  7.05112219e-02  2.86373980e-02 -2.54570842e-01
  1.50930956e-01  4.57171835e-02 -1.69358537e-01 -2.80332426e-03
 -1.62649795e-01  8.12943801e-02 -2.11611912e-01  6.75923303e-02
 -2.27321088e-01 -2.42968351e-01  6.99212849e-02 -1.84545238e-02
 -7.85045922e-02 -3.35228443e-02 -5.12242727e-02  2.29352657e-02
 -1.69320464e-01  2.64126249e-02 -5.30812517e-02  8.19708258e-02
 -5.87304793e-02 -4.14135447e-03  9.69039947e-02  2.08913058e-01
 -1.33717552e-01 -9.56478808e-03 -1.85455412e-01 -1.67381868e-01
 -1.35377795e-01  1.76620796e-01 -1.62682380e-03  7.11716339e-02
 -1.23213097e-01 -2.13386305e-02 -1.99931208e-02 -1.33113936e-02
 -4.05368805e-02  1.21582113e-01  9.40417498e-02 -5.65426201e-02
 -1.27664819e-01  6.17478741e-03 -2.17023134e-01 -8.56568441e-02
  2.45702639e-01 -1.54279754e-01  2.47367784e-01 -1.67648777e-01
  8.61140862e-02 -2.00232506e-01  4.29209098e-02  1.60767764e-01
 -1.23839505e-01  2.31767911e-02 -6.69728890e-02  1.95434213e-01
  1.06577821e-01  4.61365329e-03  8.87127295e-02 -1.25252873e-01
  3.39879356e-02  9.38621089e-02 -1.30603299e-01 -2.20486708e-02
  7.03375041e-02  2.00427771e-02  8.74221884e-03  2.26790830e-01
 -1.01803072e-01 -1.89634502e-01 -8.28531832e-02  7.22978590e-03
 -2.47947797e-02  8.55513290e-02 -6.52471781e-02 -2.18319520e-02
  9.86212939e-02  6.35129884e-02  2.42642686e-02 -3.36727984e-02
  1.85582310e-01  8.10888261e-02 -1.33307129e-01  1.75415495e-04
 -7.73909613e-02 -3.16536687e-02 -7.81776309e-02  1.07818931e-01
 -2.88135167e-02 -5.98297939e-02  1.79100856e-01  1.32112116e-01
  2.95107007e-01  1.79729965e-02  1.41400725e-01  1.08026639e-01
  5.27005270e-02 -1.26776462e-02  1.78622305e-01  7.90393502e-02
  1.65829509e-01  1.55667320e-01  1.49728447e-01 -2.19904050e-01]"
,"[-7.60992840e-02  1.66749164e-01 -9.76520926e-02 -2.73534387e-01
  4.53657359e-01 -1.12845153e-01  6.94113299e-02 -1.00841224e-01
 -3.25913012e-01 -3.70322585e-01  1.03916667e-01 -8.55308026e-02
 -2.63370723e-01 -1.41225830e-01  8.48780572e-02 -4.72338051e-01
 -6.89253435e-02  2.46925071e-01  2.12278888e-01 -3.65167290e-01
  2.15124413e-01 -8.58248249e-02 -3.02025974e-01  1.23159196e-02
 -3.38754244e-02  6.79942220e-02  1.99139744e-01 -4.69097257e-01
  4.54271793e-01 -1.53655395e-01  1.94020420e-01 -1.63888186e-01
  3.89739901e-01  9.75519642e-02  3.40892762e-01 -4.65967990e-02
  4.83238190e-01  1.44905560e-02  9.15925726e-02 -3.87024842e-02
 -8.11654404e-02 -4.90755066e-02 -2.20570013e-01 -8.59917104e-02
  4.40694571e-01  2.29980767e-01 -2.23059982e-01 -3.96020710e-02
  4.90267515e-01  1.07309356e-01  3.46889377e-01  2.17975583e-04
 -5.85876182e-02 -6.07610680e-02 -9.26546454e-02  4.35045898e-01
 -4.18512702e-01 -9.67710689e-02 -6.09063506e-02 -7.62671530e-02
 -1.84111431e-01 -3.16956878e-01  1.99153334e-01  4.34647471e-01
 -2.02185780e-01  1.52404487e-01 -4.35576797e-01 -4.51060504e-01
  1.07524812e-01 -4.20909494e-01  1.74260005e-01  2.58505464e-01
  2.64676884e-02 -1.85727507e-01  4.05487150e-01  4.42051321e-01
  3.68332386e-01  3.99202108e-01  3.47474754e-01 -2.23261401e-01
 -3.30714017e-01  3.67229164e-01  2.68709183e-01  1.91476509e-01
 -8.64299294e-03 -1.91710398e-01 -5.29522657e-01 -7.73827657e-02
  3.87996197e-01 -6.19413666e-02 -4.33631122e-01  4.27626640e-01
  9.57352296e-02 -1.76390901e-01  3.75456885e-02 -2.65206546e-01
  2.15348765e-01  2.09542766e-01  3.22564512e-01  1.65160164e-01
  5.63808382e-02  4.05710071e-01 -5.61197519e-01 -8.69502127e-02
 -2.83740789e-01 -4.77140307e-01 -4.01312739e-01 -1.22483194e-01
  5.53169399e-02  1.10531095e-02  1.00071125e-01  3.23170900e-01
 -3.97933066e-01  4.51042771e-01 -4.65106755e-01  2.95215160e-01
 -2.86388546e-02  7.53847286e-02  2.76734948e-01  4.48136985e-01
  3.34800869e-01 -2.52609909e-01  5.48508205e-02 -1.66163132e-01
 -2.08830297e-01  4.49396253e-01  8.11805669e-03  3.68470341e-01
 -3.68379653e-01  6.80587962e-02 -4.93471950e-01  2.11366832e-01
 -2.06046715e-01 -2.55135328e-01  3.10175940e-02 -3.86472195e-01
 -3.39126438e-01 -8.43668878e-02 -5.17401993e-01  1.17520317e-01
  4.45422918e-01  1.09521329e-01  4.56926018e-01 -2.63322592e-01
 -8.78423750e-02 -4.11893845e-01 -1.37879252e-01  4.99846101e-01
 -1.15710884e-01 -2.83596098e-01 -3.98923755e-02  7.81569257e-02
 -1.38921618e-01 -5.65280989e-02 -3.23397875e-01 -2.96235383e-01
 -4.36448008e-02  4.51517195e-01 -1.66726351e-01  3.66078466e-01
  2.79177725e-01  5.41835546e-01 -1.95146546e-01  5.14447808e-01
 -2.33274564e-01 -4.14833218e-01 -3.68988097e-01 -5.65182380e-02
  3.51950079e-02  2.30013996e-01 -1.17986016e-01 -1.53283924e-01
  5.14369085e-03 -1.03366673e-02 -4.00849357e-02 -3.95044714e-01
  5.54209411e-01  1.04415596e-01 -4.09410417e-01  3.43127102e-01
 -3.47335815e-01 -3.86590064e-02 -1.77616589e-02  3.32664907e-01
 -3.61057441e-03 -5.72703898e-01  4.13058013e-01  4.61439282e-01
  5.46488523e-01  3.41977067e-02  3.74636114e-01  4.58810568e-01
  3.30342084e-01 -4.86860037e-01  2.97707528e-01 -3.53375167e-01
 -1.51779309e-01  4.66904253e-01  2.61675745e-01  4.98265550e-02]"
17,"[ 1.20338403e-01 -8.02289136e-03  4.01215740e-02  3.35425027e-02
 -6.73965067e-02  2.27199998e-02 -7.98845217e-02 -7.89927021e-02
  2.81882230e-02 -1.03291320e-02 -1.05267793e-01  8.47583041e-02
  1.28263859e-02 -1.86760396e-01 -3.06073204e-02  2.89249904e-02
  3.62078026e-02 -6.95507601e-02 -1.32856984e-02  1.97533332e-02
 -1.01155348e-01  8.11458603e-02  4.01152372e-02  6.64853258e-03
  1.65499762e-01 -7.63594732e-02  7.10065803e-03 -2.92986520e-02
 -7.91570023e-02  5.55515140e-02 -7.59674534e-02 -1.93892658e-04
  5.01924660e-03  3.32648978e-02  1.36226555e-02  6.55624121e-02
  2.03401363e-03 -1.00484062e-02 -7.00847879e-02 -1.44579997e-02
 -1.67832263e-02 -4.43192013e-02  1.31144270e-01  7.40646124e-02
  1.73325222e-02 -5.04969433e-02  4.02793884e-02  2.67289337e-02
  1.20084146e-02  7.85551686e-03 -4.65288423e-02  2.96534654e-02
 -1.14317183e-04  3.33968475e-02  5.80507591e-02  5.69471382e-02
  5.53411357e-02  3.93537879e-02  6.59747142e-03  7.41658583e-02
  6.65715188e-02  2.06202939e-02 -1.57046188e-02  3.85662317e-02
 -3.10328454e-02  3.45351845e-02  1.47710210e-02  5.61370254e-02
  2.26242561e-02 -4.93497550e-02  1.85126178e-02  4.66267280e-02
 -6.36844635e-02 -3.47425044e-02  3.66104580e-02  8.29635712e-04
 -3.43897454e-02 -2.41530798e-02 -1.60603337e-02  3.47489044e-02
  6.76118731e-02 -1.68080889e-02  6.68025343e-03 -5.75971603e-02
  5.36174513e-02  2.53157387e-03  4.15535979e-02  1.03844898e-02
 -2.05475185e-02 -4.63420786e-02 -5.51076904e-02  1.05119564e-01
  8.86333361e-02  1.99600887e-02  6.28756918e-03  2.84565389e-02
 -2.37912107e-02 -3.47789712e-02 -5.44390343e-02 -8.94836113e-02
 -1.31151035e-01 -2.47637033e-02 -6.38721231e-03  1.31858006e-01
 -4.79689334e-03 -3.70752974e-03 -6.92394748e-02  5.41115142e-02
  1.45754904e-01  1.52985053e-02 -4.09911945e-02 -7.72225484e-02
  6.31727949e-02  8.38256627e-03 -1.29757980e-02 -1.09526336e-01
 -2.40222197e-02  5.08832885e-03 -4.51678298e-02  5.17376810e-02
 -3.56656499e-02  7.90381059e-02  2.34816354e-02 -3.95229161e-02
 -1.53678460e-02 -1.57168619e-02 -9.94273089e-03 -6.28879061e-03
 -6.48895726e-02  1.34429932e-01 -8.38747364e-04 -1.25539809e-01
 -7.68802091e-02 -7.08643645e-02 -1.21407509e-01 -4.20169942e-02
 -2.29936466e-02  6.02536686e-02  3.83127928e-02  9.53121707e-02
 -8.21410716e-02 -5.83700910e-02  1.87991876e-02 -1.28387790e-02
 -1.37143312e-02  4.13671546e-02 -3.50986570e-02  8.40574652e-02
  1.32651523e-01 -3.41348816e-03  9.74858254e-02 -6.64540082e-02
  7.29031414e-02 -7.01331198e-02 -1.46981120e-01 -3.06902081e-02
 -2.90613379e-02 -1.78547706e-02  1.37871196e-02 -5.31706726e-04
 -3.44565511e-02 -7.15099797e-02 -1.26380786e-01 -3.50759439e-02
  7.30936602e-03  1.63377579e-02 -1.16117615e-02  1.45148218e-01
 -1.31398942e-02 -2.47980319e-02  5.42651815e-03  2.01316979e-02
 -2.65794359e-02  1.65299997e-01 -1.31828263e-01  5.20832092e-02
  1.70467626e-02 -2.04941779e-02  2.41148211e-02 -6.23850944e-03
 -4.00372930e-02 -1.36066020e-01  6.56116158e-02 -9.31961089e-02
  3.50331366e-02 -1.76502988e-02 -3.88119258e-02 -2.52364147e-02
  6.85304105e-02  7.69251734e-02 -3.23262960e-02  9.44893900e-03
 -3.86960283e-02 -6.33691028e-02  3.70716453e-02  1.97841264e-02
 -2.89039104e-03 -1.34086385e-02  3.58532071e-02 -8.50202218e-02]"
may,"[-0.03666175  0.03772602  0.03394403 -0.1100879   0.0995477   0.02917539
 -0.07330358  0.10403427 -0.01277474 -0.0946375  -0.0145242   0.02758273
  0.04264078 -0.04329979 -0.08635335  0.0486395  -0.01657298 -0.0791517
  0.08429352  0.0166912  -0.00500415  0.07414974 -0.08425403  0.06863328
 -0.06583647  0.14762428 -0.08669344  0.11978912  0.03858427  0.0832071
  0.10719492 -0.04539834 -0.01997416  0.17045043  0.04176706  0.05372102
  0.08979411  0.1572984   0.05921704  0.1819607  -0.03530249  0.13564298
  0.01099572 -0.00367983  0.00517201 -0.02647788 -0.07700527  0.12236688
 -0.05710649  0.01917774 -0.07036638  0.01721407  0.01736775  0.01059464
  0.00219385  0.03596697  0.02824395  0.08055591 -0.00884146 -0.01183004
 -0.11891452 -0.06666633 -0.01478064  0.1188591   0.1230029   0.01905952
 -0.0149254  -0.10478029 -0.20115143  0.03956087  0.00064295 -0.04698145
 -0.04925723 -0.18139012  0.05613754  0.01343177 -0.0332337   0.03039373
  0.00300877 -0.04766379  0.05529498  0.14411768 -0.00685734  0.09627031
  0.02354895 -0.0476182  -0.10330864  0.09636595  0.04128498 -0.02707776
 -0.09011059  0.08552834  0.07855533  0.1078904   0.1730262   0.07268608
  0.05449517  0.09884337  0.10604536 -0.2289002  -0.13256133  0.09410223
 -0.11531364 -0.1093599   0.04453852 -0.09004354 -0.01425547 -0.13939278
  0.11331198 -0.22048406 -0.03293347  0.02462569 -0.10034323 -0.03524922
  0.05075739  0.07390756 -0.13905571 -0.03141118  0.06533691  0.11381239
 -0.08572156 -0.04727532 -0.05077126 -0.06330395 -0.12249086  0.01032783
  0.1980647  -0.02268456 -0.14388552  0.00157765  0.02125876  0.09101589
  0.06156768 -0.01240473  0.16381477  0.03366232  0.04973762 -0.0724864
 -0.08481808 -0.05817359  0.08953188 -0.09647664  0.03015042  0.01246189
  0.05965051 -0.07086395  0.08950425  0.14069182  0.05545409  0.01597538
  0.12687454  0.04635975 -0.01017421 -0.14055943 -0.04091564  0.04598788
 -0.10135612  0.04100551  0.13063422  0.09291935  0.16124777  0.08097801
  0.01617321  0.11406514 -0.16212392  0.15969352  0.03198261 -0.14638148
  0.117551    0.02652449 -0.02370157  0.1543605  -0.03280969  0.20862098
  0.15223269 -0.05377657  0.04097466 -0.09810442  0.00931874  0.10806683
  0.04618012  0.05733162 -0.07921287  0.08986518  0.0770561  -0.05681705
  0.12315784  0.12747867  0.00931826  0.04785154  0.08046245  0.10190035
 -0.0779321  -0.13282058  0.05485554 -0.02652338 -0.11322259  0.16750227
 -0.1021693   0.00230842]"
1490,"[-0.03523317  0.02961833 -0.13040735  0.02422294  0.08960145 -0.082687
 -0.15950145  0.02069454 -0.04864297 -0.10219978  0.06585363  0.03161791
  0.01946839  0.03067347  0.00239354 -0.01882046 -0.05992525  0.08303285
  0.02350313 -0.05827754  0.10724687  0.02925992 -0.07894646  0.06578098
 -0.10906409  0.07852202 -0.0176284  -0.04414391  0.0532545  -0.09637418
  0.05568815 -0.00691126  0.01577456 -0.02650923  0.06717463 -0.06631829
  0.06440887  0.12337901 -0.10721717  0.05765951  0.04736914 -0.01279001
  0.01128578 -0.09539644  0.02589864  0.11462821  0.0260682   0.11820599
  0.11733768  0.052541   -0.00381849 -0.1002786  -0.12823431 -0.11356686
 -0.05858506  0.04572928 -0.15267715  0.10776317 -0.02397281 -0.00425038
 -0.08123345 -0.00285051  0.09717821  0.03960158 -0.04987283  0.10414373
 -0.00209478 -0.03840023 -0.1042285  -0.0118721  -0.06184462  0.08409195
  0.02201317 -0.01260136  0.07829241  0.07732452  0.01864741  0.06095216
 -0.02796744  0.00321528 -0.01874711  0.03646243  0.0201589   0.07742458
 -0.09511674 -0.03107934 -0.0744      0.04475862  0.0379149  -0.04893661
 -0.04868492  0.03476974 -0.04585097 -0.06395846 -0.03487675 -0.08944957
  0.06569143  0.05998047  0.19540487 -0.22654401  0.11000014 -0.03072594
 -0.08087036 -0.06446911 -0.00611167 -0.0875688  -0.06024278 -0.13430963
  0.0386842  -0.02569047  0.07105945  0.02491648  0.00602621  0.07032209
 -0.00560674  0.01010864  0.02848612 -0.07125583  0.0242543   0.06018237
 -0.01088477 -0.08689796 -0.13226247  0.04107032 -0.0219719   0.0501903
  0.00572721  0.05032181 -0.09012973  0.1242455  -0.01408744  0.11002711
 -0.13545196 -0.01434798 -0.00779155 -0.06162378  0.03055607 -0.11421885
 -0.08337872 -0.1284713   0.07742018  0.0485453   0.05572814 -0.02121253
  0.217455   -0.08962482  0.04196164  0.00622472 -0.04101355  0.01478462
  0.05990123 -0.01863774 -0.1727236  -0.0744455  -0.02148957 -0.01273525
 -0.11965086  0.11876179 -0.05325635  0.02786334  0.01072772  0.03295297
  0.01120192  0.13494466  0.02679222 -0.03415938 -0.12704165 -0.13176435
  0.07431559  0.03423238  0.01656907  0.18099943  0.01541045  0.15742548
  0.03410473 -0.0584975  -0.00283739  0.06772079 -0.06154403 -0.06949806
 -0.02867996 -0.03546219  0.05631898  0.06502572 -0.0681763   0.0117435
  0.03471409 -0.0325721   0.02996912  0.046196   -0.02626096 -0.0382375
  0.0059326   0.04958835  0.06193036 -0.14914422 -0.03972822  0.04411636
 -0.00378221 -0.09065525]"
20,"[ 1.22036133e-02  9.62148383e-02 -1.19121470e-01 -7.59289041e-02
  1.41396642e-01  3.69675048e-02  1.51259780e-01 -1.78047121e-02
  5.85455373e-02 -1.88439250e-01  1.91347376e-02 -1.16088606e-01
  5.91609254e-02 -2.02138629e-02 -9.92302224e-02 -8.51908177e-02
 -1.02303497e-01 -1.71095923e-01  1.25229090e-01 -7.10769892e-02
 -3.95338759e-02 -1.09150194e-01 -2.57929504e-01  3.37212794e-02
  9.84812379e-02  1.29984152e-02  1.11122929e-01 -1.55523658e-01
  1.12934113e-01  1.05746046e-01  1.75436365e-03 -3.42735797e-02
  2.26702541e-02  9.04709250e-02  9.03787389e-02 -3.68178189e-02
  2.15919241e-02 -2.10388172e-02 -3.50998889e-04  7.54759088e-02
  2.87602507e-02  1.09347753e-01  4.42479067e-02  5.68558909e-02
  9.64460224e-02  1.98746920e-01 -9.63181630e-02 -3.27575132e-02
  1.26270846e-01  3.98327298e-02 -1.03577062e-01 -9.71698910e-02
  4.10232358e-02  1.53246611e-01 -4.07924056e-02  1.49055213e-01
 -8.13069120e-02 -1.33861780e-01 -8.86793137e-02  4.90912758e-02
  2.34514028e-01  4.85511450e-03  2.16876566e-01  1.22077100e-01
 -1.27730340e-01 -5.24878502e-02  1.09656177e-01 -5.81752360e-02
  4.73343842e-02  7.55716041e-02  1.76185474e-01  2.45047227e-01
  1.16945818e-01  6.40618354e-02  1.68594271e-01  3.66212539e-02
  2.53905058e-01 -1.55245602e-01 -8.74618590e-02  1.35601908e-02
  1.36950868e-03 -1.49392396e-01  9.12868753e-02  2.14985590e-02
 -4.71090637e-02  1.02501735e-01 -2.58435160e-02 -2.37666264e-01
 -7.12684840e-02  8.88297111e-02 -3.03605460e-02  2.67279118e-01
 -9.57078487e-03 -1.20004676e-01  1.28306463e-01  1.84010360e-02
  1.29763141e-01  4.15034890e-02  6.27629980e-02 -3.80994380e-03
  1.12447351e-01  1.02033287e-01 -2.24100295e-02 -8.14512372e-02
 -2.92519424e-02 -6.25754744e-02 -1.23700254e-01 -1.97024465e-01
 -5.59654683e-02  1.13926623e-02  1.31342113e-01  1.13101751e-01
  6.18813559e-02  2.35605299e-01 -5.71652688e-02 -5.23881763e-02
 -8.01334977e-02  1.93359740e-02 -3.99119779e-02  1.81529261e-02
  8.44935626e-02  1.48979239e-02  1.03162035e-01 -8.96814167e-02
  3.35116289e-03  7.12274387e-02 -6.16453625e-02  1.09793290e-01
 -2.32778072e-01 -3.17679495e-02 -1.07024133e-01  6.69284761e-02
 -2.10944247e-02 -1.66663855e-01  1.14778340e-01 -2.20042802e-02
  2.43818443e-02  1.37295490e-02  2.19793450e-02  1.45262733e-01
 -5.33993728e-03 -6.07183985e-02  8.36556256e-02 -7.15141818e-02
 -3.40203904e-02 -1.15303881e-01  7.91019276e-02  1.16214812e-01
 -7.31783360e-02  3.76298390e-02 -1.53757930e-01  1.31857663e-01
  9.84084085e-02 -3.87202241e-02  4.81553152e-02 -2.39410087e-01
 -2.05398281e-03  3.76787782e-02 -1.74338683e-01  1.09075055e-01
  7.39590302e-02  7.90972784e-02 -6.56883195e-02 -3.84635143e-02
 -1.14233829e-01 -8.58218744e-02 -2.40576819e-01 -1.54203922e-01
  1.74410492e-01  1.59343079e-01 -8.47278386e-02 -4.02521305e-02
 -5.93746975e-02  3.46398577e-02 -1.62280828e-01 -2.42203653e-01
 -5.25185317e-02  2.97016054e-02 -2.84374654e-02 -4.55157179e-03
  1.10554835e-02 -1.42536778e-02  5.68253212e-02 -7.77727216e-02
 -6.55434653e-02 -5.78060187e-02 -2.18155216e-02  3.94257307e-02
 -4.79473323e-02 -8.72456841e-03  7.09506497e-02  1.65907331e-04
 -9.28858295e-02 -1.44064784e-01  8.50906372e-02 -1.70576479e-02
 -1.00136466e-01  2.29327343e-02  1.54607460e-01  1.00543655e-01]"
