Model Name,BLEU-Score
./SLM_HPC_v5_without_BERT_lr1e-3,0.8523182163509012
./SLM_HPC_v1_without_BERT_lr1e-4,0.33935384257023393
./SLM_HPC_v1_without_BERT_lr2e-5,0.011081952133382575
./BSLM_HPC_General_v1_lr1e-3,0.00023605900664728062
./BSLM_HPC_General_v1_lr1e-4,0.00019224388822766737
./BSLM_HPC_General_v5_lr2e-5,0.1529898353553876
./BLM_HPC_v1_lr1e-3_Bahdanau_100EP,0.013184907138939163
./BLM_HPC_v1_lr1e-4_Bahdanau_100EP,0.002838679023225249
./BLM_HPC_v5_lr2e-5_Bahdanau_100EP,0.24250313050765748
